reviewBody,alternativeName
"Pérsio Arida, economista da campanha de Geraldo Alckmin PSDB, em entrevista à Central das Eleições, da GloboNews, disse que o Vietnã melhorou o Pisa [Programa para Avaliação Internacional de Estudantes]  40 pontos em nove anos e partindo de um patamar muito mais alto que o do Brasil.",Falso
"Se você olhar nossa grade de crédito, vai de 7% ao ano até 300% ao ano.  Pérsio Arida, economista da campanha de Geraldo Alckmin PSDB, em entrevista à Central das Eleições, da GloboNews.",Discutível
"Eduardo Giannetti, economista da campanha de Marina Silva REDE, disse, em entrevista à Central das Eleições, da GloboNews, que o salário mínimo hoje, no Brasil, é 70% do salário mediano no Brasil  esse número é muito maior hoje no Brasil do que no padrão internacional. Inclusive na OCDE.",Exagerado
"Eduardo Giannetti, economista da campanha de Marina Silva REDE, disse, em entrevista à Central das Eleições, da GloboNews, que países que gastam mais ou menos o mesmo dinheiro público que o Brasil por aluno  como Chile, México e Turquia  têm resultado educacional superior ao nosso no Pisa, enquanto países que gastam menos que o Brasil por aluno, como Colômbia e Indonésia, têm resultados iguais aos do Brasil.",Verdadeiro
"Eduardo Bolsonaro PSL, candidato a deputado federal, afirmou, em post no Facebook no dia 30 de setembro, que, segundo a PM, 1 milhão de pessoas apoiaram Jair Bolsonaro em manifestação na Avenida Paulista na tarde de domingo 30.",Falso
"Fernando Haddad PT, em entrevista à revista Carta Capital, afirmou que nunca tivemos o teto de gastos e passamos 12 anos gerando superávit.",Exagerado
"Henrique Meirelles, em entrevista à EBC, disse que existem estados brasileiros que estão há mais de 10 anos sem contratar um policial.",Falso
"lvaro Dias Podemos, em entrevista à EBC, afirmou que o sistema de monitoramento da faixa de fronteira cuida de só 5% do total.",Exagerado
"Guilherme Boulos PSOL, em entrevista à EBC, afirmou que 30% da população carcerária no Brasil é de presos provisórios.",Subestimado
"Fernando Haddad PT, em encontro com estudantes em São Paulo afirma que o Ministério da Educação quase quintuplicou as suas verbas na sua gestão.",Exagerado
"Marina Silva REDE, em entrevista ao G1 e CBN, afirmou que hoje, por exemplo, há 50% dos leitos ociosos no SUS.",Impossível provar
"Geraldo Alckmin PSDB, em sabatina da FAAP e Estadão, afirmou que São Paulo tem menos homicídios que Chicago, que Washington, nos Estados Unidos.",Discutível
"José Maria Eymael DC, em entrevista à rádio CBN., afirmou que hoje o Brasil tem cerca de 10% das crianças e 10% dos jovens portadores de deficiência.",Exagerado
Videomontagem sobre a entrevista de Fernando Haddad PT no Jornal Nacional coloca diz que Haddad pergunta 'Qual é a pessoa que hoje está na vida pública e não está investigada' e Bonner responde 'Jair Bolsonaro do PSL'.,Falso
"Fernando Haddad PT, em entrevista ao Canal Livre, disse que quem paga mais imposto no Brasil, proporcionalmente, é o pobre.",Verdadeiro
"Ciro Gomes PDT, em entrevista com Mariana Godoy, afirmou que o Ceará é o estado hoje que tem proporcionalmente a maior população de estudantes de ensino médio em tempo integral em escolas profissionalizantes.",Verdadeiro
"General Hamilton Mourão PRTB, candidato a vice-presidente na chapa de Jair Bolsonaro PSL, em sabatina do BTG Pactual., afirmou que somos o segundo mercado consumidor de drogas do mundo.",Falso
"General Hamilton Mourão PRTB, candidato a vice-presidente na chapa de Jair Bolsonaro PSL, afirmou que, desde a Constituição de 88 foram editadas 23 leis federais por dia.",Falso
"Kátia Abreu PDT, candidata a vice-presidente na chapa de Ciro Gomes PDT, disse que não dá para fazer agricultura tropical sem defensivo, sem agroquímico.",Falso
"Kátia Abreu PDT, candidata a vice-presidente na chapa de Ciro Gomes PDT, em vídeo publicado no Facebook em 24 de agosto., disse que 60% do peixe consumido no Brasil é importado, vem da China.",Falso
"Eduardo Jorge PV, candidato a vice-presidente na chapa de Marina Silva REDE, em entrevista ao programa Hora do Voto, disse que o Brasil gasta R$ 3 por pessoa por dia para fazer desde vacina até transplante no SUS.",Verdadeiro
"Eduardo Jorge PV, candidato a vice-presidente na chapa de Marina Silva REDE, em vídeo no Facebook, afirmou que os Estados Unidos perderam 60 mil homens na guerra do Vietnã inteira e o Brasil perde isso todos os anos.",Verdadeiro
"Ana Amélia PP, candidata a vice-presidente na chapa de Geraldo Alckmin PSDB, afirmou, em post no Facebook, que a carga tributária é pesada e nos alimentos chega a 34%.",Impossível provar
"Ana Amélia PP, candidata a vice-presidente na chapa de Geraldo Alckmin PSDB, em entrevista à Folha de S.Paulo, disse que, em 1986, não havia lei de nepotismo.",Verdadeiro
"Manuela Dvila PCdoB, candidata a vice-presidente na chapa de Fernando Haddad PT, em post publicado em seu Facebook, disse que, nos 10 maiores bancos do país, as mulheres representam apenas 8% dos cargos de altos executivos e 10% dos membros do conselho.",Verdadeiro
"Manuela Dvila PCdoB, candidata a vice-presidente na chapa de Fernando Haddad PT, em publicação no Facebook, afirmou que São Paulo fecha sete salas de aula por dia.",Subestimado
Post da página Mulheres unidas A FAVOR do Bolsonaro diz que Jair Bolsonaro está muito perto de vencer eleição no primeiro turno no Brasil afirma agência americana que previu com exatidão a vitória de Trump nos EUA.,Falso
"Fernando Haddad PT, candidato a presidente, afirmou, em sabatina realizada pelo banco BTG Pactual, que, como ministro da Educação, nunca teve um voto contrário do PSDB.",Falso
"Henrique Meirelles MDB, no plano de governo registrado no Tribunal Superior Eleitoral TSE., disse que há no país mais de 7.400 obras paralisadas financiadas pelo governo federal, em todos os segmentos de infraestrutura física e social, envolvendo R$ 76,7 bilhões.",Exagerado
"Guilherme Boulos PSOL, no plano de governo registrado no Tribunal Superior Eleitoral TSE, afirmou que o agronegócio amplia o desmatamento da Amazônia em 27%  num único ano.",Impossível provar
"Cabo Daciolo Patriota, no plano de governo Plano de nação para a colônia brasileira registrado no Tribunal Superior Eleitoral TSE, afirmou que as carceragens de delegacias são 36.765 unidades e a taxa de ocupação é de 197,4%, o que reflete um quadro de hiperlotação nas unidades carcerárias do país.",Falso
"João Goulart Filho PPL, no plano de governo registrado no Tribunal Superior Eleitoral TSE, afirmou que mais de 100 milhões de pessoas utilizam medidas alternativas, como fossas e esgoto a céu aberto, para despejar os dejetos.",Verdadeiro
"João Amoêdo NOVO, no plano de governo registrado no Tribunal Superior Eleitoral TSE, afirmou que mais de 20% de brasileiros dependem do Bolsa Família.",Verdadeiro
"Vera Lúcia PSTU, no plano de governo registrado no Tribunal Superior Eleitoral TSE, disse que o Brasil é o país que mais mata LGBTs no mundo, com  uma vítima a cada 19 horas.",Impossível provar
"Marina Silva REDE, no plano de governo registrado no Tribunal Superior Eleitoral TSE., afirmou que cerca de 80% da população brasileira é submetida diariamente ao contato direto ou indireto com esgoto.",Impossível provar
"O plano de governo de Luiz Inácio Lula da Silva PT afirma que, em 2015, mais de 13,7 milhões de famílias recebia o Bolsa Família, mas governo golpista de Temer e PSDB tem ameaçado o programa e, em 2017, mais de 326 mil domicílios deixaram de receber o benefício.",Sem contexto
"lvaro Dias Podemos afirmou, no seu plano de governo, que o investimento nacional chegou em 2013 a 21% do PIB, para em seguida apresentar quedas constantes, atingindo patamares inferiores a 16%.",Verdadeiro
"Ciro Gomes PDT afirmou, em seu plano de governo, que o Brasil foi o local que mais recebeu escravos nas Américas",Verdadeiro
"Em seu programa de governo, Jair Bolsonaro PSL afirmou que o Brasil gasta anualmente um Plano Marshall, que reconstruiu a Europa após a Segunda Guerra Mundial, com o pagamento de juros.",Verdadeiro
Marina Silva REDE disse que o Brasil é o país com a maior área de insolação do planeta.,Falso
"Luiz Inácio Lula da Silva PT disse que o governo Temer aumenta os impactos nocivos à saúde e ao meio ambiente autorizando o uso de agrotóxicos no Brasil, sem avaliação prévia dos órgãos de saúde.",Sem contexto
Jair Bolsonaro PSL disse que o Ibama leva dez anos para conceder uma licença para uma pequena central hidrelétrica.,Falso
"Ciro Gomes PDT afirmou que o Brasil tem a matriz energética mais limpa e mais barata do mundo, porque é de base hidráulica.",Falso
Geraldo Alckmin PSDB afirmou que hoje em praticamente todos os carros nacionais o motor é flex.,Sem contexto
"Geraldo Alckmin PSDB afirmou que havia 5 milhões de alunos na rede estadual de São Paulo; hoje são 3,8 milhões, porque tem menos crianças.",Sem contexto
Marina Silva REDE disse que o número de mulheres com diploma superior subiu muito.,Sem contexto
"Luiz Inácio Lula da Silva PT, afirmou que os alunos do ProUni têm desempenho melhor do que os seus colegas.",Verdadeiro
Jair Bolsonaro PSL afirmou que não há pesquisa científica no Brasil.,Falso
"Ciro Gomes PDT afirmou que, no ensino médio, há uma evasão de até 60%.",Falso
"Ciro Gomes PDT, em entrevista na Rádio Bandeirantes, afirmou que 170 milhões de brasileiros só têm o SUS como porta de acesso à saúde.",Exagerado
"Geraldo Alckmin PSDB, em entrevista para o portal Metrópoles, afirmou que, hoje, em 10% dos 5.570 municípios, o câncer é a principal causa de morte.",Verdadeiro
"Em evento promovido pela Frente Nacional de Prefeitos FNP, Marina Silva REDE, afirmou que a saúde drena a maior quantidade de recursos das prefeituras.",Falso
"Luiz Inácio Lula da Silva PT, em carta enviada ao Congresso Brasileiro de Saúde Coletiva, disse que, em 2007, o Congresso Nacional, contra a sua vontade e decisão, extinguiu a CPMF e na prática impediu a sua aplicação integral na saúde como propôs.",Verdadeiro
Jair Bolsonaro PSL afirmou que metade dos trabalhadores hoje estão na informalidade.,Exagerado
Ciro Gomes PDT disse que hoje 17 estados brasileiros estão quebrados.,Exagerado
Geraldo Alckmin PSDB afirmou que o Brasil tem participação de 1% no mercado exterior.,Sem contexto
Marina Silva REDE disse que o Brasil era a oitava economia do mundo e hoje é a nona.,Falso
Luiz Inácio Lula da Silva PT disse que os governos do PT aumentaram o salário mínimo em 74%.,Subestimado
Luiz Inácio Lula da Silva PT afirmou que aumentaram os índices de criminalidade durante a intervenção federal no Rio de Janeiro.,Exagerado
"Jair Bolsonaro PSL afirmou que, nos Estados Unidos, o número de mortes por 100 mil habitantes é na ordem de cinco vezes menos do que aqui.",Verdadeiro
"Ciro Gomes PDT disse que a Polícia Federal tem 11 mil agentes, enquanto São Paulo tem 130 mil pessoas na Polícia Militar.",Exagerado
Geraldo Alckmin PSDB afirmou que o Brasil é hoje o maior consumidor de crack e de cocaína do mundo.,Falso
Marina Silva Rede afirmou que cerca de 40% dos crimes contra as mulheres aconteceram dentro de casa.,Verdadeiro
O candidato à Presidência Ciro Gomes PDT afirmou que há mais de 34 milhões de brasileiros empurrados para viver de bico e correndo do rapa nas cidades.,Exagerado
O candidato à Presidência Ciro Gomes PDT afirmou que há 63 milhões de brasileiros com nome no SPC.,Verdadeiro
